daysince2010 Centre Grand.Anse L.Artibonite Nippes Nord Nord.Est Nord.Ouest Ouest Port.au.Prince Sud Sud.Est
5411 0 0 0 0 0 0 0 0 0 0 0
5412 0 0 0 0 0 0 0 0 0 0 0
5413 0 0 0 0 0 0 0 0 0 0 0
5414 0.2401455 0.1226207 0.6262557 0 0 0 0 0.381411 0.381411 0 0
5415 0 0.9459311 0 0 0 0 0 0 0 0 0
5416 0 0 0 0 0 0 0 0.24989 0.24989 0.9353651 0
5417 0 7.655035 0.1865443 10.1092 0 0.01539394 0 1.183689 1.183689 0.2096508 7.503711
5418 11.82255 126.7723 14.1707 79.6544 10.63348 26.86242 7.112 60.74957 60.74957 105.9059 102.3467
5419 64.89469 72.7491 120.3077 4.9784 97.71355 67.76412 87.69927 49.2612 49.2612 29.83492 38.96299
5420 0 0 0 0 0 0 0 0.374835 0.374835 0.01612698 0
5421 0 0 0 0 0 0 0 0 0 0.1128889 0
5422 0.06465455 0 0 0 0 0 0 0.4142913 0.4142913 0.1773968 0
5423 0 0.1576552 0.2531672 3.1496 0 0 0.01539394 0.03288026 0.03288026 0 1.468916
5424 0 0 0 0 0 0 0 0 0 0 0
5425 0 0 0 0 0 0 0 0 0 0 0
5426 0 0 0 0 0 0 0 0 0 0 0
5427 0 0 0 0 0 0 0 0 0 0 0
5428 0 0 0 0 0 0 0 0 0 0 0
5429 0 0 0 0 0 0 0 0 0 0 0.04896386
5430 0 0.2627586 0 0 0 0 0 0 0 0 1.689253
5431 0 0 0 0 0 0 0 0 0 0 0
5432 0 0 0 0 0 0 0 0 0 0 0
5433 0 0 0 0 0 0 0 0 0 0 0
5434 0 0 0 0 0 0 0 0 0 0 0
5435 0 0 0 0 0 0 0 0 0 0 0
5436 0 0 0 0 0 0 0 0 0 0 0
5437 0 0 0 0 0 0 0 0 0 0 0
5438 0 0 0 0 0 0 0 0 0 0 0
5439 0 0 0 0 0 0 0 0 0 0 0
5440 0 0 0 0 0 0 0 0 0 0 0
5441 0 0 0 0 0 0 0 0 0 0 0
5442 0 0 0 0 0 0 0 0 0 0 0
5443 0 0 0 0 0 0 0 0 0 0 0
5444 0 0 0 0 0 0 0 0 0 0 0
5445 0 0 0 0 0 0 0 0 0 0 0
5446 0 0 0 0 0 0 0 0 0 0 0
5447 0 0 0 0 0 0 0 0 0 0 0
5448 0 0 0 0 0 0 0 0 0 0 0
5449 0 0 0 0 0 0 0 0 0 0 0
5450 0 0 0 0 0 0 0 0 0 0 0
5451 0 0 0 0 0 0 0 0 0 0 0
5452 0.03694546 1.471448 0.07328525 1.778 0 0.1385455 0.01539394 0.2827702 0.2827702 0.6612064 2.631807
5453 0.009236364 9.96731 0.04663607 0.1016 0 2.647758 0 0.2893463 0.2893463 0.06450794 4.529157
5454 0.01847273 17.53476 0.09993443 6.4262 0 0.03078788 0 2.143793 2.143793 5.450921 7.797494
5455 0 0 0 0 0 0 0 0 0 0 0
5456 0.3140364 40.06193 0.3864131 26.1874 0.07891262 0 0.2309091 7.102136 7.102136 13.96597 45.52414
5457 0 0 0.6262558 0 0 0.8774546 0.2001212 0.8351586 0.8351586 6.612064 0
5458 0 0 0 0 0 0 0 0 0 0 0
5459 0.4710546 1.471448 0.5796197 1.9304 0 0 0.2924849 0.3353786 0.3353786 0 0.9792771
5460 0 0 0 0 0 0 0 0 0 0 0
5461 0 0 0 0 0 0 0 0 0 0 0
5462 0 0.8408276 0 0.1524 0 0 0 0 0 0 1.162892
5463 0 0 0 0 0 0 0 0 0 0 0
5464 0 0 0 0 0 0 0 0 0 0 0
5465 0 0 0 0 0 0 0 0 0 0 0
5466 0 0.05255173 0 0 0 0 0 0.131521 0.131521 0.7095873 0.06120482
5467 0 0 0 0 0 0 0 0 0 0 0
5468 0.1108364 0 0.006662295 1.3462 0 0 0 1.597981 1.597981 2.951238 1.566843
5469 0 4.76469 0.7595017 0 0 3.786909 0.8312728 1.328362 1.328362 0.6289524 0.4773976
5470 0.01847273 0 0 0.3048 0 0 0 1.104777 1.104777 0.7902222 0.09792771
5471 0.2678546 10.47531 1.85878 11.9126 1.025864 0.8004849 2.647758 0.7167897 0.7167897 0 8.066795
5472 0 0.9108966 0 0.1524 0 0 0 0 0 0 0
5473 0 0 0 0 0 0 0 0 0 0 0
5474 0 0 0 0 0 0 0 0 0 0 0
5476 0 0 0 0 0 0 0 0 0 0 0
5477 0 0 0 0 0 0 0 0 0 0 0
5478 0 0 0 0 0 0 0 0 0 0 0
5479 0 0 0 0 0 0 0 0 0 0 0
5480 0 0 0 0 0 0 0 0 0 0 0
5481 0 0 0 0 0 0 0 0 0 0 0
5482 0 0 0 0 0 0 0 0 0 0 0
5483 0 0 0 0 0 0 0 0 0 0 0
5484 0 0 0 0 0 0 0 0 0 0 0
5485 0 0 0 0 0 0 0 0 0 0 0
5486 0 0 0 0 0 0 0 0 0 0 0
5487 0 0 0 0 0 0 0 0 0 0 0
5488 0 0 0 0 0 0 0 0 0 0 0
5489 0 0 0 0 0 0 0 0 0 0 0
5490 0 0 0 0 0 0 0 0 0 0 0
5491 0 0 0 0 0 0 0 0 0 0 0
5492 0 0 0 0 0 0 0 0 0 0 0
5493 0 0 0 0 0 0 0 0 0 0 0
5494 0.009236364 0 0 0 0 0 0 0.2235858 0.2235858 0 0
5495 0 0 0 0 0 0 0 0 0 0 0
5496 0 0 0 0 0 0 0 0 0 0 0
5497 0 0 0 0 0 0 0 0 0 0 0
5498 0 0 0 0 0 0 0 0 0 0 0
5499 0 0 0 0 0 0 0 0 0 0 0
5500 0 0 0 0 0 0 0 0 0 0 0
5501 0 0 0 0 0 0 0 0 0 0 0
5502 0 0 0 0 0 0 0 0 0 0 0
5503 0 0 0 0 0 0 0 0 0 0 0
5504 0 0 0 0 0 0 0 0 0 0 0
5505 0 0 0 0 0 0 0 0 0 0 0
5506 0 0.07006897 0 0 0 0 0 0 0 0 0
5507 0 0 0 0 0 0 0 0 0 0 0
5508 0 0 0 0 0 0 0 0 0 0 0
5509 0 0.2977931 0 0 0 0.261697 0 0.02630421 0.02630421 0 0
5510 0 0 0 0 0 0 0 0 0 0 0
5511 0 0 0 0 0 0 0 0 0 0 0
5512 0 0 0 0 0 0 0 0 0 0 0
5513 0 0 0 0 0 0 0 0 0 0 0
5514 0 0 0 0 0 0 0 0 0 0 0
5515 0 0 0 0 0 0 0 0 0 0 0
5516 0 0 0 0 0 0 0 0 0 0 0
5517 0 0 0 0 0 0 0 0 0 0 0
5518 0 0 0 0 0 0.03078788 0.1231515 0 0 0 0
5519 0 0 0 0 0 0 0 0 0 0 0
5520 0 0 0 0 0 0 0 0 0 0 0
5521 0 0 0 0 0 0 0 0 0 0 0
5522 0 0 0 0 0 0 0 0 0 0 0
5523 0 0 0 0 0 0 0 0 0 0 0
5524 0 0 0 0 0 0 0 0 0 0 0
5525 0 0 0 0 0 0 0 0 0 0 0
5526 0 0 0 0 0 0 0 0 0 0 0
5528 0 0 0 0 0 0 0 0 0 0 0
5529 0 0 0 0 0 0 0 0 0 0 0
5530 0 0 0 0 0 0 0 0 0 0 0
5531 0 0 0 0 0 0 0 0 0 0 0
5532 0 0 0 0 0 0 0 0 0 0 0
5533 0 0 0 0 0 0 0 0 0 0 0
5534 0 0 0 0 0 0 0 0.124945 0.124945 0 0
5535 0 0 0 0 0 0 0 0 0 0 0
5536 0 0 0 0 0 0 0 0 0 0 0
5537 0 0 0 0 0 0 0 0 0 0 0
5538 0 0 0 0 0 0 0 0 0 0 0
5539 0 0.2802759 0 0 0 0 0 0 0 0 0
5540 0 0.1926897 0 0 0 0 0 0 0 0 0
5541 0 0 0 0 0 0 0 0 0 0 0
5542 0 0 0 0 0 0 0 0 0 0 0
5543 0 0 0 0 0 0 0 0 0 0 0
5544 0 0 0 0 0 0 0 0 0 0 0
5545 0 0 0 0 0 0 0 0 0 0 0
5546 0 0 0 0 0 0 0 0 0 0 0
5547 0 0 0 0 0 0 0 0 0 0 0
5548 0 0 0 0 0 0 0 0 0 0 0
5549 0.7850909 0.4904828 0 0 0.03945631 0 0 0.1907055 0.1907055 0 0
5550 0 0 0 0 0 0 0 0 0 0 0
5551 0.1847273 0 0 1.2446 0 0 0 0.2367379 0.2367379 0.03225397 0
5552 0 0 0 0 0 0 0 0 0 0 0
5553 0 0 0 0 0 0 0 0 0 0 0
5554 0 0 0 0 0 0 0 0 0 0 0
5555 0 0 0 0 0 0.246303 0.01539394 0 0 0 0
5556 0.8682182 0 0.006662295 0 0 0 0 0.08548868 0.08548868 0 0
5557 0 0 0 0 0 0 0 0 0 0 0
5558 0.07389091 0 0 0 0 0 0 0 0 0 0
5559 0 0 0 0 0 0 0 0 0 0 0
5560 0 0 0 0 0 0 0 0 0 0.1451429 0
5561 0 0 0 0 0 0 0 0 0 0 0
5562 0 0 0 0 0 0 0 0 0 0 0
5563 0 0 0 0 0 0 0 0 0 0 0
5564 0.4802909 0 0 0 0.05918447 0 0 0 0 0 0
5565 0 0 0 0 0 0 0 0 0 0 0
5566 0 0 0 0 0 0 0 0 0 0 0
5567 0 0 0 0 0 0 0 0 0 0 0
5568 1.634836 0.508 0 0.4572 0 0 0 0.01972816 0.01972816 0 0.03672289
5569 0.8220364 0.4729655 0 0 3.827262 0 0.0769697 0.05260842 0.05260842 0 0
5570 0.2493818 0.7006897 0.06662295 0.0508 4.004816 0 1.031394 0 0 0 0.03672289
5571 0 0 0 0 0 0 0 0 0 0 0
5572 0 0 0 0 0 0 0 0 0 0 0
5573 0 0 0 0 0 0 0 0 0 0 0
5574 0.2586182 0 0 0 0 0 0 0 0 0 0
5575 0.08312728 0 0 0 0 0 0 0.05260842 0.05260842 0 0
5576 3.971636 0 0.9660328 0 5.839534 0.06157576 1.924242 0.3616829 0.3616829 0 0
5577 0 0 0 0 0 0 0 0 0 0 0
5578 0 0 0 0.3556 0 0 0 0 0 0 0.04896386
5579 0 0 0 0 0 0 0 0 0 0 0
5580 0 0 0 0 0 0 0 0 0 0 0
5581 0 0 0 0 0 0 0 0 0 0 0
5582 0 0 0 0 0 0 0 0 0 0 0
5583 0 0 0 0 0 0 0 0 0 0 0
5584 0 0 0 0 0 0 0 0 0 0 0
5585 0.01847273 0 0 0 0 0 0 0 0 0 0
5586 0 0 0 0 0 0 0 0 0 0 0
5587 0 62.81683 0.4130623 13.208 0.1775534 1.924242 0 0.4340194 0.4340194 0.2580318 8.580916
5588 12.89396 0.01751724 8.101351 27.7114 1.183689 17.68764 3.325091 33.32743 33.32743 39.624 5.006554
5589 13.05098 1.734207 1.165902 4.064 2.406835 0 0.1847273 24.67335 24.67335 17.93321 5.116723
5590 13.01404 3.118069 11.0261 7.6454 29.49359 6.619394 20.42776 11.92238 11.92238 11.28889 4.761735
5591 9.670473 0.5605517 6.748905 0 15.97981 4.787515 9.020849 0.7167897 0.7167897 0 0
5592 3.241964 0 0.7595017 0.0762 6.31301 0.9698182 2.678546 0.02630421 0.02630421 0 0
5595 6.206836 0 2.744866 0 4.320466 0.261697 0.1539394 0 0 0 0
5596 7.989455 5.325241 1.179226 0.508 6.391922 0.2155152 0.5849697 0.2038576 0.2038576 0 0
5597 1.477818 4.099035 0.1399082 0.4826 0.5129321 0 0.03078788 0.131521 0.131521 0 0.1836145
5598 10.82502 2.697655 1.006007 2.6162 7.16132 0.03078788 2.678546 1.696621 1.696621 0.1773968 0.1958554
5599 1.1176 1.243724 0 1.0668 0 0 0 0.09206473 0.09206473 0 0.4529157
5603 0.4618182 0 0 0 0 0 0 0 0 0 0
5604 0.1108364 1.944414 0 0.0508 0 0 0.1077576 0 0 0 0.03672289
5606 8.017164 3.380828 0.1465705 5.1308 0.01972816 0 1.046788 1.124505 1.124505 1.048254 1.921831
5607 33.26938 6.726621 35.57666 4.0132 25.66633 1.95503 34.34388 15.58524 15.58524 7.724826 9.682603
5608 3.177309 0 0.04663607 0 0.7891262 0 3.879273 0.006576052 0.006576052 0 0
5609 0.2216727 0 0.08660984 0 0 0 0 1.788686 1.788686 0 0
5610 0.3232727 0 0 0 0 0 0 0 0 0 0
5611 8.478982 0.2277241 1.199213 0.6096 0 0 0.4772121 1.545372 1.545372 0.4999365 0.1101687
5612 24.80887 2.382345 2.418413 4.6228 0 0 1.462424 4.56378 4.56378 0.3064127 0.9792771
5613 10.03993 0.9459311 7.568367 1.651 2.012272 4.972242 1.770303 2.229282 2.229282 1.386921 0.2570602
5614 16.6624 6.113517 13.80428 2.4384 22.39146 23.92218 22.76764 5.708013 5.708013 0.4031746 5.055518
5615 0.7850909 6.271172 4.090649 0.4826 1.795262 1.185333 16.44073 0 0 0 1.51788
5616 5.292436 1.33131 0.4530361 0 4.734757 0 2.878667 0 0 0.01612698 0.2448193
5617 0 0.2627586 0 0 0 0.01539394 0 0 0 0 0.01224096
5618 0 0 0 0 0 0 0 0 0 0 0
5619 0 0 0 0 0 0 0 0 0 0 0
5620 0.2493818 0 0 0.1778 0 0 0 0.4471715 0.4471715 0 0
5621 0 1.068552 0 0 0 0 0 0 0 0 0
5622 0 0 0 0 0 0 0 0 0 0 0
5623 14.95367 0.05255173 0.7595017 0 0.631301 0 1.262303 0.124945 0.124945 0 0
5624 14.84284 0.1576552 7.281889 0 2.761942 0 6.465455 0.02630421 0.02630421 0 0
5625 0 0 0.2065312 0 0 1.123758 0.2155152 0 0 0 0
5626 42.51498 0 6.322518 0 1.676893 0 10.85273 1.630861 1.630861 0 0
5630 0.8682182 0 0.1399082 0 0 0 0 0.8022783 0.8022783 0 0
5631 6.096 0 0.473023 0 0 0 0.2924849 3.261722 3.261722 0 0
5632 0 0 0 0 0 0 0 0 0 0 0
5633 0.7019637 0 2.045325 0 0.03945631 0 0.03078788 0.006576052 0.006576052 0 0
5634 0 0 0 0 0 0 0 0 0 0 0
5635 0 0 0 0 0 0 0 0 0 0 0
5636 0 0 0 0 0 0 0 0 0 0 0
5637 23.79287 0 0.5662951 0 1.479612 0 0.2770909 0.8746149 0.8746149 0 0
5638 31.76385 0.7882759 17.3686 0.0762 11.58043 0 14.02388 15.85486 15.85486 0.7095873 0
5639 14.24247 6.884276 3.950741 0.4064 4.59666 0.03078788 4.864485 2.952647 2.952647 0.1290159 1.089446
5640 2.7432 0 1.379095 0 3.708893 0.6465455 7.681576 0.2827702 0.2827702 0 0
5641 0 0 0 0 0 0 0 0 0 0 0
5642 16.59775 39.50138 19.60713 22.606 15.11177 0.7081212 11.40691 44.5396 44.5396 32.39911 19.56106
5643 19.44255 19.21641 26.78243 13.1572 25.40986 21.52073 20.38158 46.57817 46.57817 61.10514 21.20135
5644 2.207491 101.8978 4.936761 94.107 0 17.67224 0.6465455 15.57209 15.57209 17.4494 151.5064
5645 0 0 0 0 0 0 0 0 0 0 0
5646 12.36749 0 4.810177 0 10.53483 0 0 1.006136 1.006136 0 0
5653 0 0 0 0 0 0 0 0 0 0 0
5654 7.462982 43.19752 1.079292 20.5232 0 0 0 10.62032 10.62032 0 9.866217
5655 21.26211 11.98179 30.45335 7.2898 45.17748 0 24.79964 9.936414 9.936414 0 0.354988
5656 14.51033 0 34.0843 0 42.27744 37.79212 22.22885 3.74835 3.74835 0 0
5657 23.5712 0 24.37734 0 36.73383 0 20.99733 3.465579 3.465579 0 0
5658 44.32531 15.50276 39.69395 7.4168 66.66144 2.262909 31.54218 12.79042 12.79042 0 0.1468916
5659 11.62858 0 11.57241 0 53.24629 3.694546 36.17576 0 0 0 0
5660 4.941455 23.73586 4.696918 0.2286 0 0 0 0.8548867 0.8548867 0 0.3794699
5661 18.43578 10.68552 32.80514 17.0688 64.92536 10.48327 56.28024 2.761942 2.761942 0 0
5662 0 0 0 0 0 0 0 0 0 0 0
5663 21.26211 1.488966 14.91022 12.1412 0 0 0.01539394 46.65709 46.65709 7.079746 0.5508434
5664 61.27404 28.02759 65.8368 8.8392 45.55231 0 21.73624 6.115728 6.115728 0.03225397 16.65995
5665 42.66276 11.50883 39.58736 0 50.6619 0.523394 50.72303 4.221825 4.221825 0 0
5666 0 0.1226207 1.499016 0 0.03945631 0.1539394 3.63297 0 0 0 0
5667 32.53971 0 0.7928131 0 0.887767 0 0.246303 1.768958 1.768958 0 0
5668 9.615055 0 0 0 0.6904855 0 0 23.08852 23.08852 12.04686 0.02448193
5669 68.69084 41.93628 13.44451 26.9748 57.56676 0.8004849 18.64206 21.52999 21.52999 11.7727 6.793735
5670 17.18887 0.3153104 6.848839 0.2794 58.82936 1.277697 16.22521 0 0 0 0.3060241
5671 78.98015 0 34.09763 2.159 18.74175 0 6.357697 33.7746 33.7746 4.725206 0.1836145
5672 36.13265 103.1941 50.52685 55.118 64.13623 84.89758 54.75624 51.91135 51.91135 21.52952 50.06554
5673 22.24116 0 4.750216 0 0 0 0 7.273113 7.273113 0 0
5674 1.311564 6.481379 0.3597639 0 0.4932039 0 0 3.018408 3.018408 0 0.1346506
5675 0.1293091 0 0 0 0 0 0 0 0 0 0
5676 27.08102 1.261241 15.2833 0.5588 22.66765 2.878667 8.343515 0.5721165 0.5721165 0 0
5677 25.82487 32.79228 28.24147 28.067 41.48831 23.52194 28.15552 11.55412 11.55412 0.6612064 1.970795
5678 2.475346 0 20.13346 0 10.90967 49.59927 10.19079 0 0 0 0
5679 0 0 0 0 0 0 0 0 0 0 0
5680 0 4.712138 0 0 0 0 0 0 0 0 0
5681 51.64051 2.575035 10.49978 0.0508 38.82501 0.2770909 7.850909 5.708013 5.708013 0.3225397 0
5689 0.009236364 31.65366 0 6.985 0.256466 0.2309091 0.508 0 0 0 45.4507
5690 5.237018 0 0.4064 4.699 0 0 0 7.417786 7.417786 2.596444 1.505639
5691 0.2586182 0.1226207 2.298492 1.6002 1.045592 0.04618182 1.262303 1.111353 1.111353 1.080508 14.23624
5692 0 9.809655 0.006662295 17.8816 0 0.8928485 1.185333 0.03288026 0.03288026 2.967365 32.40183
5695 2.419927 7.93531 37.60866 15.9512 2.978952 29.09455 40.48606 5.412091 5.412091 1.628825 2.778699
5696 0 61.31034 0 12.3952 0 0 0 0.2038576 0.2038576 0 48.44974
5697 7.472218 0 37.82851 0 0 0.03078788 3.925455 2.551508 2.551508 0 0
5698 4.692073 0 3.211226 0 1.736078 0 0.6927273 3.353786 3.353786 0 0
5699 0.6280727 0 0.8927476 0.2032 0 0 0 8.469955 8.469955 0 0
5700 0 3.976414 4.810177 4.5212 0.8483107 4.110182 11.36073 0.8614628 0.8614628 7.337778 7.356819
5701 2.382982 0 6.00939 0 5.859262 1.385455 10.86812 0.7036376 0.7036376 0 0
5702 21.46531 31.91641 8.714282 41.4274 0 0 0 63.74825 63.74825 47.84876 51.98737
5703 9.0424 73.08193 41.15966 68.6054 0.2959223 4.787515 12.85394 41.17266 41.17266 34.62464 51.816
5704 11.24065 0 4.623633 0 3.827262 1.60097 2.493818 11.08722 11.08722 0 0
5705 13.89149 6.236138 36.93576 119.0244 0.01972816 9.759758 12.91552 45.90742 45.90742 34.46337 49.62487
5709 0.01847273 3.538483 0.02664918 0.381 0 0 0 0 0 0 0
5710 3.241964 0 0.1932066 0 0.05918447 0 0 1.321786 1.321786 0 0
5711 8.072582 78.82759 43.03843 7.112 0.6904855 3.925455 0.8158788 16.15736 16.15736 13.88533 16.48858
5713 0 0.5605517 0.4263869 3.4036 0 0.6465455 0 1.124505 1.124505 3.354413 11.60443
5714 0.3048 0.4204138 7.994754 4.9784 0.4142913 1.169939 0.2309091 2.209553 2.209553 0.2257778 0.4284337
5715 0.2493818 0 0.8927476 0 0 0.06157576 1.200727 1.06532 1.06532 2.322286 0
5716 0 0 0 0 0 0 0 0 0 0 0
5717 0 0.1576552 0 22.8854 0 0 0 1.039016 1.039016 1.306286 28.82747
5718 0.8589818 0.2102069 0.6862164 1.8034 0 0 0 3.833838 3.833838 1.241778 12.59595
5719 1.782618 0.5955862 10.65967 0.7366 6.53002 0.4618182 3.063394 3.708893 3.708893 3.90273 0.01224096
5720 3.556 2.154621 3.551003 0 0.07891262 0 0.9082425 3.603676 3.603676 0 0
5721 0.3232727 0 0.2198557 0 0.05918447 0 0.7543031 0 0 0 0
5722 0.6096 0 0 0 0 0 0 0 0 0 0
5723 27.23804 0 2.518348 0 5.12932 0 3.063394 1.913631 1.913631 0 0
5724 6.964218 2.890345 0.08660984 0 0 0.04618182 1.077576 0.04603236 0.04603236 0 0
5725 1.607127 4.449379 0.03331148 0 0 0 0 0.03288026 0.03288026 0 0.07344579
5726 0 0 0.03331148 0 0 0 0 1.446731 1.446731 0 0
5727 0.7296727 0 0.3997377 0 11.00831 0 3.201939 0 0 0 0
5728 7.656946 1.559035 5.396459 33.0962 0 0.6773334 0.03078788 16.72948 16.72948 7.998984 4.590361
5729 0 0.05255173 0 0 0 0 0 0.2367379 0.2367379 0 0
5730 12.62611 1.156138 2.678243 7.4422 0.8088544 0 2.170545 7.029799 7.029799 4.741333 2.876627
5731 11.65629 18.49821 10.95281 21.8694 8.87767 0 1.385455 12.75754 12.75754 6.95073 7.173205
5732 29.99971 17.63986 5.236564 2.3368 0.1183689 1.570182 6.219152 25.02845 25.02845 14.85295 5.924627
5733 38.63571 18.25297 20.75305 20.7518 37.50322 11.9457 25.19988 20.62907 20.62907 3.015746 15.12983
5734 26.70233 9.634483 33.10494 21.6154 12.60629 0.508 20.68945 15.56551 15.56551 4.483302 12.54699
5735 27.72756 30.39241 11.05941 9.9822 73.30983 26.69309 63.7463 5.293722 5.293722 0 2.962313
5736 8.303491 17.44717 14.99683 1.4478 15.72334 20.5663 35.43685 0.8746149 0.8746149 1.70946 0.330506
5737 19.53491 14.53931 89.94098 24.3078 76.07177 27.37042 100.7687 12.4945 12.4945 7.96673 3.635566
5738 0 0.8233104 0.09327213 0.8382 0 1.000606 1.554788 0 0 0 0.7466988
5739 17.20735 8.530897 5.123305 32.893 0 0 0 35.07666 35.07666 20.48127 17.92077
5740 13.07869 48.34759 25.21679 52.3748 0.4932039 0 1.200727 21.77331 21.77331 2.709333 27.84819
5742 0 3.993931 0.006662295 4.7244 0 0.1385455 0.03078788 0.1644013 0.1644013 0 0.3917109
5743 0 0 1.565639 0.6604 0 0.769697 3.648364 0.09864078 0.09864078 0 0.02448193
5744 27.27498 21.79145 19.18075 10.0838 80.62897 11.9457 54.32521 5.543612 5.543612 0.06450794 0.1468916
5745 54.864 11.2811 27.14219 5.6388 34.30726 0 10.49867 18.03153 18.03153 12.90159 1.725976
5746 59.49142 27.69476 46.99583 38.9128 45.65095 4.541212 35.46764 12.95482 12.95482 7.095873 28.83971
5747 43.76189 126.1417 47.58877 180.594 34.62291 78.29358 38.77733 47.93942 47.93942 79.32864 162.5845
5748 0.1477818 0.9809655 0 0.9906 0 0 0 9.009191 9.009191 31.33473 0.1836145
5749 0 0.8583449 0 1.6764 0 0.06157576 0 0.3419547 0.3419547 0.1612698 0.5753253
5750 10.54793 16.02828 36.47607 24.0538 24.14726 5.387879 22.45976 15.90089 15.90089 11.78883 6.291856
5751 10.25236 34.07103 20.6731 4.3942 0 0 0 13.07319 13.07319 0.03225397 28.94988
5752 0 0 0 0 0 0 0 0 0 0 0
5753 2.4384 0 1.13259 2.9972 0 0 0 11.7251 11.7251 0.3709206 1.530121
5754 3.131127 0 5.556354 0 0 0 0 7.082408 7.082408 0.2257778 0.1224096
5755 23.59891 5.097517 11.20598 2.0574 27.6786 0.06157576 13.70061 5.142473 5.142473 0 3.121446
5756 22.87847 0 20.53986 0 69.5812 0.01539394 49.30679 0.6510291 0.6510291 1.532064 0
5757 35.19978 6.744138 12.90487 21.717 2.189825 1.123758 1.200727 21.48396 21.48396 6.547556 13.07335
5758 6.132945 3.468414 2.345128 15.9512 0 0.5695758 0.1385455 14.92764 14.92764 11.70819 8.042313
5759 35.14436 0.8583448 1.412407 41.7068 4.793942 0 0.246303 28.23757 28.23757 17.90095 12.55923
5760 17.72458 6.551448 2.058649 0 0.2761942 2.170545 5.603394 5.366058 5.366058 0 3.084723
5761 5.190836 0 1.53899 0 0 0 0.1077576 0.5326602 0.5326602 0 0
5762 0 0.1401379 0.519659 0 0 0 0 0.2104337 0.2104337 0 0
5763 0.1570182 0.03503448 0.01332459 0 0.887767 0 2.124364 0.8548868 0.8548868 0 0
5764 0.2678546 0.6306207 0 1.4478 1.657165 0 0.01539394 0.01972816 0.01972816 0 0
5765 1.662545 0 0.4130623 0 0 0 0.2309091 0.4734757 0.4734757 0 0
5770 14.40873 19.4091 9.067384 11.5824 23.79216 2.016606 11.65321 10.49538 10.49538 5.596064 25.49793
5771 13.23571 58.42 13.14471 49.1744 3.551068 11.14521 5.588 38.2792 38.2792 50.15492 63.39595
5772 109.3308 95.76676 64.89742 213.0552 63.1301 103.7244 56.75745 155.2474 155.2474 133.6282 113.8165
5773 36.59447 174.9622 52.66544 281.178 32.512 29.52558 28.49418 125.5566 125.5566 136.3375 167.0402
5774 25.94495 11.59641 39.63399 18.7706 18.97849 8.78994 22.42897 40.39669 40.39669 30.59289 8.703325
5775 0 0 0 0 0 0 0 0 0 0 0
5776 0 0 0 0 0 0 0 0 0 0 0
5777 0 0 0 0 0 0 0 0 0 0 0
5778 0 0 0 0 0 0 0 0 0 0 0
5779 0 3.591035 0.1932066 0.1524 0.3945631 5.957455 0.1539394 0.01972816 0.01972816 0 5.483952
5780 0 0 0 0 0 0 0 0.03945631 0.03945631 0 0
5781 0.2863273 2.837793 0.3064656 1.3716 1.321786 0 0.4002424 0.3682589 0.3682589 0 0
5782 1.976582 5.27269 0 13.4874 8.956583 0 0.8312727 2.722485 2.722485 0.03225397 18.19007
5783 0 0.2627586 0 3.7084 0.2170097 0.01539394 0 0.09206473 0.09206473 0.1451429 1.456675
5784 1.283855 2.434897 0 1.524 0 0 0 1.46646 1.46646 0 1.762699
5785 0 0 0 0 0 0 0 0 0 0 0
5786 0 0 0 0 0 0 0 0 0 0 0
5787 0 0.07006897 0 3.4036 0.7891262 0 0.1539394 0.4405955 0.4405955 0 0
5788 0 0 0 0 0 0 0 0.03945631 0.03945631 0 0
5789 0 5.588 0 12.954 0 0 0 0.2630421 0.2630421 0.09676191 0.6120482
5790 0 0 0 0 0 0 0 0 0 0 0
5791 0 0 0 0 0 0 0 0 0 0 0
5792 0 0 0 0 0 0 0 0 0 0 0
5793 0 0 0 0 0 0 0 0 0 0 0
5794 13.82684 0.05255173 2.218544 0 4.202097 0.04618182 1.477818 2.59754 2.59754 0 0
5795 2.244436 13.43572 0.6862164 8.6614 0.8285826 7.727758 0.769697 8.101696 8.101696 2.806095 12.88974
5796 0.4064 3.048 0.2798164 11.3284 0 0 0 7.746589 7.746589 17.30425 7.736289
5797 14.51033 1.996966 15.20336 0.2794 7.674253 0.8158788 7.112 3.925903 3.925903 4.273651 0.1224096
5798 0 0 0.03331148 0 0 1.724121 0 0.03945631 0.03945631 0.3870476 0
5799 0 0 0 0 0 0 0 0 0 0 0
5800 0 0 0 0 0 0 0 0 0 0 0
5801 0 0 0 0 0 0 0 0.04603236 0.04603236 0.1290159 0
5802 0 0 0 0 0 0 0 0 0 0 0
5803 0 0 0 0 0 0 0 0 0 0.1290159 0
5804 0 0.2627586 0 0 0 0 0 0 0 0 0
5805 0 0 0 0 0 0 0 0 0 0 0
5806 0 0 0 0 0 0 0 0 0 0 0
5807 0 0 0 0 0 0 0 0 0 0 0
5808 0 0 0 0 0 0 0 0 0 0 0
5809 0 0 0 0 0 0 0 0.06576052 0.06576052 0.7740953 0
5810 0.04618182 0 0 0 0 0 0 0 0 0 0
5811 0 0 0 0 0 0 0 0 0 0 0
5812 0 0 0 0 0 0 0 0 0 0 0
5813 0 0 0 0 0 0 0 0 0 0 0
5814 0 0 0 0 0 0 0 0 0 0 0
5815 0 0 0 0 0 0 0 0 0 0 0
